,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,movie_title,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,movie_imdb_link,num_user_for_reviews,language,country,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,director_cat,actor2_cat,genres_cat,actor_1_cat,actor_3_cat,plot_keywords_cat,content_rating_cat
568,176,112,72,715,11000,70224196,Fool's Gold ,59352,13827,0,http://www.imdb.com/title/tt0770752/?ref_=fn_tt_tt_1,138,English,USA,70000000,2008,1000,5.6,2.35,0,112,2272,50,1256,89,3472,7
569,230,153,0,130,11000,51814190,Funny People ,100837,11852,1,http://www.imdb.com/title/tt1201167/?ref_=fn_tt_tt_1,301,English,USA,75000000,2009,561,6.4,1.85,0,1210,2244,600,12,2206,2283,9
570,234,110,532,461,3000,47456450,The Kingdom ,101386,5187,1,http://www.imdb.com/title/tt0431197/?ref_=fn_tt_tt_1,289,English,USA,70000000,2007,638,7.1,2.35,0,1745,927,252,838,3156,587,9
571,164,122,285,989,8000,148213377,Talladega Nights: The Ballad of Ricky Bobby ,130776,12410,5,http://www.imdb.com/title/tt0415306/?ref_=fn_tt_tt_1,437,English,USA,73000000,2006,1000,6.6,2.35,0,12,1669,192,1950,1115,2559,7
572,91,87,41,574,1000,112950721,Dr. Dolittle 2 ,33884,3287,0,http://www.imdb.com/title/tt0240462/?ref_=fn_tt_tt_1,79,English,USA,72000000,2001,692,4.6,2.35,266,2107,1253,643,1540,1864,1753,6
573,132,178,0,403,906,75600000,Braveheart ,736638,1976,1,http://www.imdb.com/title/tt0112573/?ref_=fn_tt_tt_1,1065,English,USA,72000000,1995,466,8.4,2.35,17000,1498,2154,552,1285,1403,14,9
574,262,125,0,210,15000,62647540,Jarhead ,143525,15850,0,http://www.imdb.com/title/tt0418763/?ref_=fn_tt_tt_1,657,English,Germany,70000000,2005,383,7.1,2.35,0,1994,359,254,767,1396,774,9
575,299,87,30,433,745,183132370,The Simpsons Movie ,259083,3086,0,http://www.imdb.com/title/tt0462538/?ref_=fn_tt_tt_1,763,English,USA,75000000,2007,440,7.4,2.35,0,534,2887,292,32,2099,598,7
576,128,152,0,745,940,27796042,The Majestic ,45031,4310,1,http://www.imdb.com/title/tt0268995/?ref_=fn_tt_tt_1,376,English,USA,72000000,2001,826,6.9,1.85,0,698,1046,834,1234,1500,818,6
577,109,116,212,462,13000,32616869,Driven ,34435,14780,0,http://www.imdb.com/title/tt0132245/?ref_=fn_tt_tt_1,346,English,USA,72000000,2001,658,4.5,2.35,886,1838,887,250,1797,669,2557,7
578,88,109,218,8,21,18947630,Two Brothers ,11798,55,0,http://www.imdb.com/title/tt0338512/?ref_=fn_tt_tt_1,124,English,France,59660000,2004,17,7.1,2.35,2000,985,1239,408,425,2459,2913,6
579,261,108,0,882,3000,114195633,The Village ,193770,7273,0,http://www.imdb.com/title/tt0368447/?ref_=fn_tt_tt_1,2003,English,USA,60000000,2004,2000,6.5,1.85,0,1397,1443,827,239,3347,3260,7
580,73,85,84,595,1000,144156464,Doctor Dolittle ,74343,4166,0,http://www.imdb.com/title/tt0118998/?ref_=fn_tt_tt_1,98,English,USA,71500000,1998,1000,5.3,1.85,694,192,2268,643,1433,2564,2180,7
581,208,106,0,242,710,227965690,Signs ,271592,1675,0,http://www.imdb.com/title/tt0286106/?ref_=fn_tt_tt_1,2335,English,USA,72000000,2002,529,6.7,1.85,0,1397,1917,843,1616,546,3287,7
582,205,93,80,48,692,436471036,Shrek 2 ,314630,1148,1,http://www.imdb.com/title/tt0298148/?ref_=fn_tt_tt_1,483,English,USA,150000000,2004,309,7.2,1.85,0,83,1270,306,1630,650,3678,6
583,256,117,487,769,1000,244052771,Cars ,263853,4905,0,http://www.imdb.com/title/tt0317219/?ref_=fn_tt_tt_1,584,English,USA,120000000,2006,843,7.2,2.35,0,1110,473,312,928,1141,2590,1
584,103,116,0,995,8000,152149590,Runaway Bride ,74274,12790,2,http://www.imdb.com/title/tt0163187/?ref_=fn_tt_tt_1,255,English,USA,70000000,1999,3000,5.5,2.35,0,729,524,688,975,1251,2303,6
585,191,132,357,212,14000,141204016,xXx ,142569,14790,0,http://www.imdb.com/title/tt0295701/?ref_=fn_tt_tt_1,737,English,USA,70000000,2002,223,5.8,2.35,10000,1885,900,127,1927,1954,549,7
586,147,92,5,726,870,162495848,The SpongeBob Movie: Sponge Out of Water ,34359,5217,0,http://www.imdb.com/title/tt2279373/?ref_=fn_tt_tt_1,133,English,USA,74000000,2015,861,6,1.85,16000,1729,306,302,1850,925,2106,6
587,79,139,2000,808,960,136448821,Ransom ,98989,3667,1,http://www.imdb.com/title/tt0117438/?ref_=fn_tt_tt_1,158,English,USA,80000000,1996,848,6.6,1.85,1000,1954,709,742,1137,2689,2140,9
588,486,153,16000,11000,13000,120523073,Inglourious Basterds ,885175,36741,1,http://www.imdb.com/title/tt0361748/?ref_=fn_tt_tt_1,1527,English,USA,75000000,2009,11000,8.3,2.35,42000,1807,332,436,1298,588,4126,9
589,75,142,14000,5000,49000,119654900,Hook ,182802,64259,1,http://www.imdb.com/title/tt0102057/?ref_=fn_tt_tt_1,363,English,USA,70000000,1991,8000,6.7,2.35,13000,2127,1447,367,1600,348,180,6
591,142,124,212,576,13000,117541000,Die Hard 2 ,269858,16595,0,http://www.imdb.com/title/tt0099423/?ref_=fn_tt_tt_1,316,English,USA,70000000,1990,982,7.1,2.35,0,1838,1358,286,237,1074,586,9
592,144,117,69,1000,10000,116643346,S.W.A.T. ,119807,14486,1,http://www.imdb.com/title/tt0257076/?ref_=fn_tt_tt_1,340,English,USA,80000000,2003,1000,6,2.35,0,387,1426,65,851,1912,4407,7
593,39,45,,160,898,48976946.02,Sleepy Hollow             ,49049,1430,0,http://www.imdb.com/title/tt2647544/?ref_=fn_tt_tt_1,110,English,USA,40645199.5,2002.162907,372,7.5,16,14000,1653,1508,415,1401,2065,995,10
594,153,141,488,509,10000,100614858,Vanilla Sky ,206776,11458,1,http://www.imdb.com/title/tt0259711/?ref_=fn_tt_tt_1,1248,English,USA,68000000,2001,834,6.9,1.85,0,287,1125,863,1867,2446,3430,9
595,284,110,0,559,3000,42272747,Lady in the Water ,78635,5609,1,http://www.imdb.com/title/tt0452637/?ref_=fn_tt_tt_1,1040,English,USA,70000000,2006,579,5.6,1.85,0,1397,950,780,239,340,964,7
596,247,109,545,727,886,80281096,AVP: Alien vs. Predator ,143628,3222,0,http://www.imdb.com/title/tt0370263/?ref_=fn_tt_tt_1,1283,English,USA,60000000,2004,766,5.6,2.35,0,1731,564,275,1662,2654,653,7
597,107,88,84,1000,1000,219613391,Alvin and the Chipmunks: The Squeakquel ,31649,5227,0,http://www.imdb.com/title/tt1231580/?ref_=fn_tt_tt_1,98,English,USA,75000000,2009,1000,4.5,1.85,2000,192,369,474,79,1540,430,6
598,141,124,130,841,4000,78120196,We Were Soldiers ,103241,6181,0,http://www.imdb.com/title/tt0277434/?ref_=fn_tt_tt_1,742,English,USA,75000000,2002,973,7.1,2.35,5000,1828,1782,236,943,568,559,9
599,358,119,845,992,18000,98895417,Olympus Has Fallen ,203154,31782,3,http://www.imdb.com/title/tt2302755/?ref_=fn_tt_tt_1,698,English,USA,70000000,2013,11000,6.5,2.35,45000,135,2019,286,649,2635,4719,9
600,160,103,906,748,1000,70117571,Star Trek: Insurrection ,56741,6207,0,http://www.imdb.com/title/tt0120844/?ref_=fn_tt_tt_1,515,English,USA,58000000,1998,906,6.4,2.35,1000,1166,1409,126,1106,2265,675,6
601,355,116,473,464,833,83552429,Battle Los Angeles ,154955,4001,0,http://www.imdb.com/title/tt1217613/?ref_=fn_tt_tt_1,800,English,USA,70000000,2011,697,5.8,2.35,25000,1173,1312,281,1415,2646,697,7
602,235,125,13000,883,12000,66257002,Big Fish ,350698,16138,0,http://www.imdb.com/title/tt0319061/?ref_=fn_tt_tt_1,816,English,USA,70000000,2003,1000,8,1.37,26000,2190,115,413,1777,61,3635,7
603,59,125,0,184,443,65012000,Wolf ,43559,1439,1,http://www.imdb.com/title/tt0111742/?ref_=fn_tt_tt_1,137,English,USA,70000000,1994,277,6.2,1.85,0,1590,2207,809,428,2801,2017,9
604,388,146,14000,979,25000,79883359,War Horse ,116159,46726,1,http://www.imdb.com/title/tt1568911/?ref_=fn_tt_tt_1,488,English,USA,66000000,2011,19000,7.2,2.35,28000,2127,264,847,850,930,1464,7
605,371,118,0,559,13000,78031620,The Monuments Men ,102248,27674,7,http://www.imdb.com/title/tt2177771/?ref_=fn_tt_tt_1,403,English,USA,70000000,2014,13000,6.1,2.35,34000,756,1863,847,175,340,1149,7
606,82,171,0,638,2000,54222000,The Abyss ,131217,4074,0,http://www.imdb.com/title/tt0096754/?ref_=fn_tt_tt_1,380,English,USA,69500000,1989,650,7.6,2.35,0,919,2725,432,1294,2155,696,7
607,297,136,0,17,903,52474616,Wall Street: Money Never Sleeps ,84118,1579,2,http://www.imdb.com/title/tt1027718/?ref_=fn_tt_tt_1,245,English,USA,70000000,2010,592,6.3,2.35,13000,1677,227,756,615,1613,3191,7
608,261,92,28,423,3000,55942830,Dracula Untold ,138582,5178,1,http://www.imdb.com/title/tt0829150/?ref_=fn_tt_tt_1,423,English,USA,70000000,2014,692,6.3,2.35,37000,741,2462,224,477,3381,3413,7
609,120,116,380,774,18000,40932372,The Siege ,58023,32563,0,http://www.imdb.com/title/tt0133952/?ref_=fn_tt_tt_1,281,English,USA,70000000,1998,13000,6.3,2.35,0,624,390,286,464,2131,274,9
610,228,127,905,271,15000,38345403,Stardust ,212085,16034,8,http://www.imdb.com/title/tt0486655/?ref_=fn_tt_tt_1,492,English,UK,70000000,2007,588,7.7,2.35,15000,1487,674,444,703,2396,4506,7
611,76,136,218,400,11000,37901509,Seven Years in Tibet ,96385,12226,1,http://www.imdb.com/title/tt0120102/?ref_=fn_tt_tt_1,119,English,USA,70000000,1997,691,7,2.35,0,985,1774,340,203,3287,1287,7
612,185,111,2000,244,17000,48430355,The Dilemma ,43709,18510,2,http://www.imdb.com/title/tt1578275/?ref_=fn_tt_tt_1,141,English,USA,70000000,2011,1000,5.3,2.35,0,1954,550,600,286,540,1819,7
613,128,116,541,384,12000,30157016,Bad Company ,39659,12993,2,http://www.imdb.com/title/tt0280486/?ref_=fn_tt_tt_1,189,English,USA,70000000,2002,405,5.6,2.35,792,1072,379,54,110,1107,2883,7
614,237,113,43,452,12000,28031250,Doom ,88146,13517,0,http://www.imdb.com/title/tt0419706/?ref_=fn_tt_tt_1,814,English,UK,60000000,2005,585,5.2,2.35,0,105,255,113,509,850,3098,9
615,105,97,84,150,989,33105600,I Spy ,41663,1576,1,http://www.imdb.com/title/tt0297181/?ref_=fn_tt_tt_1,141,English,USA,70000000,2002,229,5.4,1.37,531,192,2226,54,630,3102,2192,7
616,242,88,24,324,5000,62321039,Underworld: Awakening ,117096,5861,1,http://www.imdb.com/title/tt1496025/?ref_=fn_tt_tt_1,271,English,USA,70000000,2012,327,6.4,2.35,24000,1610,2594,259,1838,2889,1698,9
617,360,136,163,66,394,38509342,Rock of Ages ,61995,712,7,http://www.imdb.com/title/tt1336608/?ref_=fn_tt_tt_1,356,English,USA,75000000,2012,217,5.9,2.35,33000,15,2514,623,784,504,3138,7
618,112,125,40,407,13000,19076815,Hart's War ,43651,15916,0,http://www.imdb.com/title/tt0251114/?ref_=fn_tt_tt_1,196,English,USA,60000000,2002,787,6.3,2.35,997,802,559,847,237,2810,3057,9
619,189,116,5,748,26000,25093607,Killer Elite ,105556,49608,2,http://www.imdb.com/title/tt1448755/?ref_=fn_tt_tt_1,157,English,UK,35000000,2011,22000,6.5,2.35,17000,736,2341,219,811,285,1280,9
620,151,98,323,390,1000,18990542,Rollerball ,22264,2763,3,http://www.imdb.com/title/tt0246894/?ref_=fn_tt_tt_1,289,English,USA,70000000,2002,841,3,2.35,584,1117,494,282,1084,158,1398,9
621,92,91,8,298,349,14294842,Ballistic: Ecks vs. Sever ,16761,1846,1,http://www.imdb.com/title/tt0308208/?ref_=fn_tt_tt_1,277,English,USA,70000000,2002,324,3.6,2.35,391,2342,2451,217,1807,1201,1978,9
622,79,97,13,695,11000,19819494,Hard Rain ,26893,13628,0,http://www.imdb.com/title/tt0120696/?ref_=fn_tt_tt_1,126,English,USA,70000000,1998,893,5.8,2.35,815,1572,1999,204,1355,2651,3357,9
623,81,95,101,443,2000,13596911,Osmosis Jones ,25572,3734,0,http://www.imdb.com/title/tt0181739/?ref_=fn_tt_tt_1,123,English,USA,70000000,2001,509,6.2,2.35,2000,226,342,2,1612,772,2000,6
624,51,88,6,854,2000,8460990,Legends of Oz: Dorothy's Return ,5116,6946,1,http://www.imdb.com/title/tt0884726/?ref_=fn_tt_tt_1,54,English,USA,70000000,2013,1000,5.6,,5000,2317,2107,324,1107,1561,4478,6
625,261,133,0,301,26000,7097125,Blackhat ,38983,28129,1,http://www.imdb.com/title/tt2717822/?ref_=fn_tt_tt_1,207,English,USA,70000000,2015,326,5.4,2.35,11000,1537,197,200,314,380,2811,9
626,197,106,14,582,11000,37760080,Sky Captain and the World of Tomorrow ,72868,12871,2,http://www.imdb.com/title/tt0346156/?ref_=fn_tt_tt_1,618,English,USA,70000000,2004,1000,6.1,1.85,0,1271,1637,118,93,264,2531,6
627,159,116,105,246,844,5851188,Basic Instinct 2 ,31124,1899,1,http://www.imdb.com/title/tt0430912/?ref_=fn_tt_tt_1,313,English,UK,70000000,2006,729,4.2,2.35,764,1512,1110,740,296,2401,3737,9
628,286,115,101,585,13000,25121291,Escape Plan ,177653,15708,1,http://www.imdb.com/title/tt1211956/?ref_=fn_tt_tt_1,279,English,USA,50000000,2013,1000,6.7,2.35,34000,1571,0,213,1797,2174,2878,9
629,156,99,212,182,576,18821279,The Legend of Hercules ,44891,1520,0,http://www.imdb.com/title/tt1043726/?ref_=fn_tt_tt_1,202,English,USA,70000000,2014,358,4.2,2.35,12000,1838,1749,100,1621,1105,850,7
630,176,124,31,497,11000,118471320,The Sum of All Fears ,86504,12556,0,http://www.imdb.com/title/tt0164184/?ref_=fn_tt_tt_1,568,English,USA,68000000,2002,655,6.4,2.35,0,1784,388,252,1355,2597,839,7
631,293,124,171,10000,21000,300523113,The Twilight Saga: Eclipse ,184637,52547,3,http://www.imdb.com/title/tt1325004/?ref_=fn_tt_tt_1,498,English,USA,68000000,2010,17000,4.9,2.35,29000,536,1599,416,1591,200,4146,7
632,141,124,0,580,22000,71069884,The Score ,101899,32871,0,http://www.imdb.com/title/tt0227445/?ref_=fn_tt_tt_1,445,English,USA,68000000,2001,10000,6.8,2.35,0,704,1830,732,1586,1117,4705,9
633,304,87,275,975,7000,251501645,Despicable Me ,385943,11608,0,http://www.imdb.com/title/tt1323594/?ref_=fn_tt_tt_1,296,English,USA,69000000,2010,2000,7.7,1.85,31000,1796,2001,472,1778,1338,4273,6
634,40,105,29,97,584,35324232,Money Train ,32224,1132,1,http://www.imdb.com/title/tt0113845/?ref_=fn_tt_tt_1,62,English,USA,68000000,1995,220,5.6,2.35,617,1192,2339,155,1930,35,1470,9
635,280,125,3000,3000,14000,81257500,Ted 2 ,117739,30010,0,http://www.imdb.com/title/tt2637276/?ref_=fn_tt_tt_1,229,English,USA,68000000,2015,11000,6.4,2.35,30000,2037,2019,565,1136,2941,1347,9
636,180,141,448,334,614,617840,Agora ,52496,1829,2,http://www.imdb.com/title/tt1186830/?ref_=fn_tt_tt_1,172,English,Spain,70000000,2009,451,7.2,2.35,29000,43,220,419,1264,2832,2839,9
637,125,121,18,776,1000,29655590,Mystery Men ,53970,3986,4,http://www.imdb.com/title/tt0132347/?ref_=fn_tt_tt_1,435,English,USA,65000000,1999,855,6,1.85,0,1299,2853,179,797,926,2145,7
638,237,111,101,681,966,45045037,Hall Pass ,103230,3393,3,http://www.imdb.com/title/tt0480687/?ref_=fn_tt_tt_1,143,English,USA,36000000,2011,919,5.9,2.35,10000,226,1624,688,834,3031,3725,9
639,209,157,0,680,14000,28965197,The Insider ,133526,18216,1,http://www.imdb.com/title/tt0140352/?ref_=fn_tt_tt_1,521,English,USA,68000000,1999,826,7.9,2.35,0,1537,2329,562,26,808,2665,9
640,178,117,44,531,788,27550735,The Finest Hours ,27481,3524,0,http://www.imdb.com/title/tt2025690/?ref_=fn_tt_tt_1,113,English,USA,40645199.5,2016,562,6.8,2.35,12000,413,14,234,1315,1190,95,7
641,238,128,0,135,29000,39380442,Body of Lies ,174248,29824,1,http://www.imdb.com/title/tt0758774/?ref_=fn_tt_tt_1,263,English,USA,70000000,2008,149,7.1,2.35,0,1879,2551,252,1123,2266,2895,9
642,190,114,116,982,7000,72980108,Dinner for Schmucks ,80338,10419,2,http://www.imdb.com/title/tt0427152/?ref_=fn_tt_tt_1,264,English,USA,40645199.5,2010,1000,5.9,1.85,0,981,2584,565,1778,427,3577,7
643,393,105,335,911,3000,37516013,Abraham Lincoln: Vampire Hunter ,128629,8281,0,http://www.imdb.com/title/tt1611224/?ref_=fn_tt_tt_1,348,English,USA,69000000,2012,3000,5.9,2.35,98000,2203,748,259,1627,295,2824,9
644,138,113,36,232,537,87704396,Entrapment ,88132,1302,1,http://www.imdb.com/title/tt0137494/?ref_=fn_tt_tt_1,274,English,USA,66000000,1999,427,6.2,2.35,0,1145,1565,215,1952,2211,1125,7
645,4,30,,359,995,48976946.02,Last Man Standing             ,15114,2465,1,http://www.imdb.com/title/tt1828327/?ref_=fn_tt_tt_1,87,English,USA,40645199.5,2002.162907,363,7.4,16,0,841,1471,565,700,2381,3926,13
646,142,121,38,745,940,83892374,The X Files ,85720,4230,0,http://www.imdb.com/title/tt0120902/?ref_=fn_tt_tt_1,297,English,USA,66000000,1998,826,7,2.35,0,1884,2006,831,1234,1500,541,7
647,90,102,4,112,14000,5932060,The Last Legion ,29285,14625,0,http://www.imdb.com/title/tt0462396/?ref_=fn_tt_tt_1,174,English,UK,35000000,2007,394,5.4,2.35,0,595,2095,109,357,2491,255,7
648,219,169,14000,13000,15000,216119491,Saving Private Ryan ,881236,44998,2,http://www.imdb.com/title/tt0120815/?ref_=fn_tt_tt_1,2277,English,USA,70000000,1998,14000,8.6,1.85,22000,2127,2816,254,1871,2172,1101,9
649,327,132,76,464,3000,43568507,Need for Speed ,136954,7081,1,http://www.imdb.com/title/tt2369135/?ref_=fn_tt_tt_1,346,English,USA,66000000,2014,3000,6.5,2.35,32000,2024,748,204,1534,2646,3291,7
650,149,127,278,912,2000,182805123,What Women Want ,158864,5838,1,http://www.imdb.com/title/tt0207201/?ref_=fn_tt_tt_1,395,English,USA,70000000,2000,955,6.4,1.37,0,1614,1705,668,971,2024,463,7
651,193,103,77,835,1000,176387405,Ice Age ,328159,5437,0,http://www.imdb.com/title/tt0268380/?ref_=fn_tt_tt_1,467,English,USA,59000000,2002,939,7.6,1.85,3000,352,2595,301,663,833,1351,6
652,175,136,759,354,11000,33685268,Dreamcatcher ,75573,12194,1,http://www.imdb.com/title/tt0285531/?ref_=fn_tt_tt_1,662,English,USA,68000000,2003,599,5.5,2.35,4000,1339,1959,811,1355,2678,702,9
653,538,150,14000,655,23000,182204440,Lincoln ,197412,25517,0,http://www.imdb.com/title/tt0443272/?ref_=fn_tt_tt_1,720,English,USA,65000000,2012,826,7.4,2.35,71000,2127,1046,552,958,429,3329,7
654,313,136,0,99,18000,171383253,The Matrix ,1217752,18563,3,http://www.imdb.com/title/tt0133093/?ref_=fn_tt_tt_1,3646,English,USA,63000000,1999,145,8.7,2.35,25000,1319,1788,281,1024,1180,1138,9
655,159,140,2000,552,15000,172071312,Apollo 13 ,208817,17171,0,http://www.imdb.com/title/tt0112384/?ref_=fn_tt_tt_1,296,English,USA,62000000,1995,968,7.6,2.35,5000,1954,1991,418,1871,1796,2506,6
657,80,104,54,775,901,139225854,The Santa Clause 2 ,34561,5265,0,http://www.imdb.com/title/tt0304669/?ref_=fn_tt_tt_1,116,English,USA,60000000,2002,857,5.5,1.85,1000,1536,52,643,965,1002,2859,1
658,488,158,0,11000,20000,148775460,Les Misérables ,243834,46204,1,http://www.imdb.com/title/tt1707386/?ref_=fn_tt_tt_1,845,English,USA,61000000,2012,13000,7.6,1.85,144000,2225,808,815,713,204,1507,7
659,153,119,0,744,15000,115731542,You've Got Mail ,151812,17768,2,http://www.imdb.com/title/tt0128853/?ref_=fn_tt_tt_1,556,English,USA,65000000,1998,793,6.5,1.85,0,1666,1238,632,1871,749,2091,6
660,173,106,285,105,8000,100468793,Step Brothers ,212499,11264,2,http://www.imdb.com/title/tt0838283/?ref_=fn_tt_tt_1,277,English,USA,65000000,2008,3000,6.9,2.35,0,12,31,565,1950,156,3690,9
661,156,136,258,94,12000,93771072,The Mask of Zorro ,135404,12396,0,http://www.imdb.com/title/tt0120746/?ref_=fn_tt_tt_1,318,English,USA,65000000,1998,174,6.7,2.35,0,1454,2746,51,110,3061,196,7
662,307,95,480,490,21000,100448498,Due Date ,272789,23018,3,http://www.imdb.com/title/tt1231583/?ref_=fn_tt_tt_1,285,English,USA,65000000,2010,561,6.6,2.35,25000,2212,2244,600,1587,2189,376,9
663,322,137,11000,465,769,115603980,Unbroken ,103589,2938,0,http://www.imdb.com/title/tt1809398/?ref_=fn_tt_tt_1,351,English,USA,65000000,2014,698,7.2,2.35,35000,115,1140,561,600,76,3803,7
664,169,130,16000,416,16000,90454043,Space Cowboys ,60165,17771,1,http://www.imdb.com/title/tt0186566/?ref_=fn_tt_tt_1,326,English,USA,65000000,2000,495,6.4,2.35,0,392,579,127,351,3344,4669,7
665,74,124,212,369,13000,84049211,Cliffhanger ,96096,15229,1,http://www.imdb.com/title/tt0106582/?ref_=fn_tt_tt_1,172,English,USA,70000000,1993,730,6.4,2.35,0,1838,1661,127,1797,1429,4641,9
666,72,108,610,461,848,70450000,Broken Arrow ,77390,2913,2,http://www.imdb.com/title/tt0115759/?ref_=fn_tt_tt_1,189,English,USA,50000000,1996,517,6,2.35,0,1142,2445,219,457,346,2518,9
667,86,104,226,577,13000,69688384,The Kid ,34473,16452,1,http://www.imdb.com/title/tt0219854/?ref_=fn_tt_tt_1,139,English,USA,60000000,2000,718,6.1,1.85,0,1158,1688,643,237,719,733,6
668,242,129,0,625,12000,70236496,World Trade Center ,67395,14421,0,http://www.imdb.com/title/tt0469641/?ref_=fn_tt_tt_1,564,English,USA,63000000,2006,1000,6,1.85,0,1677,1230,799,1397,236,1632,7
669,141,117,179,403,8000,63695760,Mona Lisa Smile ,61490,12850,1,http://www.imdb.com/title/tt0304415/?ref_=fn_tt_tt_1,264,English,USA,65000000,2003,4000,6.4,1.85,0,1589,1593,756,975,2110,1153,7
670,313,99,119,174,600,59617068,The Dictator ,213863,1375,0,http://www.imdb.com/title/tt1645170/?ref_=fn_tt_tt_1,310,English,USA,65000000,2012,346,6.4,2.35,59000,1326,10,688,1680,1273,3564,9
671,280,159,0,521,10000,55637680,Eyes Wide Shut ,227071,11424,1,http://www.imdb.com/title/tt0120663/?ref_=fn_tt_tt_1,1500,English,UK,65000000,1999,580,7.3,1.66,10000,2074,2828,832,1867,3080,3629,9
672,176,118,87,929,2000,85911262,Annie ,24735,4796,6,http://www.imdb.com/title/tt1823664/?ref_=fn_tt_tt_1,213,English,USA,65000000,2014,1000,5.2,2.39,16000,2318,768,606,1519,799,1872,6
673,279,105,43,523,10000,53846915,Focus ,149337,11943,0,http://www.imdb.com/title/tt2381941/?ref_=fn_tt_tt_1,221,English,USA,50100000,2015,806,6.6,1.85,23000,787,38,573,1954,1156,3130,9
674,241,103,368,520,27000,54758461,This Means War ,147641,29808,3,http://www.imdb.com/title/tt1596350/?ref_=fn_tt_tt_1,238,English,USA,65000000,2012,1000,6.3,2.35,18000,1495,13,186,1872,3317,1805,7
675,185,122,687,957,16000,52397389,Blade: Trinity ,132954,19764,0,http://www.imdb.com/title/tt0359013/?ref_=fn_tt_tt_1,514,English,USA,65000000,2004,1000,5.9,2.35,0,531,2042,103,1641,1643,1950,9
676,97,114,468,919,1000,48976946.02,Red Dawn ,41776,3860,0,http://www.imdb.com/title/tt0087985/?ref_=fn_tt_tt_1,383,English,USA,16900000,1984,1000,6.4,1.85,0,1119,1264,254,1108,3353,4307,7
677,117,143,0,210,509,38966057,Primary Colors ,23940,1409,0,http://www.imdb.com/title/tt0119942/?ref_=fn_tt_tt_1,157,English,France,65000000,1998,317,6.7,2.35,688,1590,37,600,1261,2531,2467,9
678,239,96,545,974,14000,42345531,Resident Evil: Retribution ,104831,17913,0,http://www.imdb.com/title/tt1855325/?ref_=fn_tt_tt_1,423,English,Germany,65000000,2012,1000,5.4,2.35,32000,1731,329,275,1334,331,3193,9
